timestamp,x,y,z,activity
1730394010667.404296875,-0.52160644531,-0.01037597656,-0.91906738281,3-rowing
1730394010747.42138671875,-0.62365722656,-0.06323242187,-0.85900878906,3-rowing
1730394010827.4384765625,-0.7734375,0.00903320312,-0.85815429687,3-rowing
1730394010907.4248046875,-0.87353515625,0.00842285156,-0.82861328125,3-rowing
1730394010987.3505859375,-0.89196777343,0.02990722656,-0.79602050781,3-rowing
1730394011067.76416015625,-0.90270996093,0.05773925781,-0.75891113281,3-rowing
1730394011147.384765625,-0.93688964843,0.033203125,-0.74267578125,3-rowing
1730394011227.3408203125,-0.94348144531,0.00817871093,-0.7705078125,3-rowing
1730394011307.35791015625,-0.75012207031,0.21508789062,-0.80029296875,3-rowing
1730394011387.31396484375,-0.57800292968,0.21179199218,-0.77136230468,3-rowing
1730394011467.66650390625,-0.43212890625,0.09460449218,-0.71606445312,3-rowing
1730394011547.3173828125,-0.32446289062,0.08581542968,-0.72265625,3-rowing
1730394011627.2734375,-0.20971679687,0.12646484375,-0.76538085937,3-rowing
1730394011707.26025390625,-0.13427734375,0.16625976562,-0.79357910156,3-rowing
1730394011787.21630859375,-0.08862304687,0.18701171875,-0.849609375,3-rowing
1730394011867.6298828125,-0.03308105468,0.11120605468,-0.865234375,3-rowing
1730394011947.189453125,-0.02795410156,0.05395507812,-0.849609375,3-rowing
1730394012027.17578125,0.03698730468,0.13244628906,-0.88610839843,3-rowing
1730394012107.2236328125,0.30810546875,0.24731445312,-0.99694824218,3-rowing
1730394012187.14892578125,0.5595703125,0.11633300781,-1.07153320312,3-rowing
1730394012267.1357421875,0.60705566406,0.00415039062,-1.08020019531,3-rowing
1730394012347.1220703125,0.58020019531,-0.01684570312,-1.0634765625,3-rowing
1730394012427.10888671875,0.55627441406,-0.15795898437,-0.95239257812,3-rowing
1730394012507.1259765625,0.52099609375,-0.14147949218,-0.82983398437,3-rowing
1730394012587.26513671875,0.42956542968,-0.10046386718,-0.80383300781,3-rowing
1730394012667.09912109375,0.31713867187,-0.03125,-0.80737304687,3-rowing
1730394012747.08544921875,0.18969726562,0.02917480468,-0.76745605468,3-rowing
1730394012827.072265625,0.01037597656,0.01782226562,-0.76025390625,3-rowing
1730394012907.08935546875,-0.20874023437,-0.13244628906,-0.79223632812,3-rowing
1730394012987.44189453125,-0.43713378906,-0.17431640625,-0.83850097656,3-rowing
1730394013067.0625,-0.5947265625,-0.05944824218,-0.86010742187,3-rowing
1730394013147.0185546875,-0.66918945312,-0.02990722656,-0.84826660156,3-rowing
1730394013227.0048828125,-0.74365234375,0.00366210937,-0.84582519531,3-rowing
1730394013307.02197265625,-0.82104492187,0.01635742187,-0.79479980468,3-rowing
1730394013387.375,-0.91748046875,0.01184082031,-0.76672363281,3-rowing
1730394013466.9951171875,-0.93334960937,0.00866699218,-0.7578125,3-rowing
1730394013546.951171875,-0.919921875,0.00927734375,-0.77136230468,3-rowing
1730394013626.93798828125,-0.84899902343,0.00427246093,-0.7890625,3-rowing
1730394013706.92431640625,-0.72839355468,0.03430175781,-0.79528808593,3-rowing
1730394013787.3076171875,-0.60021972656,0.05139160156,-0.7763671875,3-rowing
1730394013866.92822265625,-0.49047851562,0.05004882812,-0.76220703125,3-rowing
1730394013946.88427734375,-0.35266113281,0.11083984375,-0.76293945312,3-rowing
1730394014026.87060546875,-0.2041015625,0.15795898437,-0.78833007812,3-rowing
1730394014106.857421875,-0.11499023437,0.1748046875,-0.82409667968,3-rowing
1730394014186.8134765625,-0.07958984375,0.18151855468,-0.84912109375,3-rowing
1730394014266.83056640625,-0.06420898437,0.18371582031,-0.869140625,3-rowing
1730394014346.81689453125,-0.01745605468,0.19714355468,-0.853515625,3-rowing
1730394014426.8037109375,0.05444335937,0.18151855468,-0.86706542968,3-rowing
1730394014506.82080078125,0.21411132812,0.17944335937,-0.98168945312,3-rowing
1730394014586.77685546875,0.4521484375,0.14001464843,-1.05810546875,3-rowing
1730394014666.76318359375,0.58508300781,0.02880859375,-1.01672363281,3-rowing
1730394014746.75,0.61999511718,0.09790039062,-0.95886230468,3-rowing
1730394014826.736328125,0.68627929687,0.1279296875,-0.89428710937,3-rowing
1730394014907.11962890625,0.71203613281,0.07006835937,-0.80993652343,3-rowing
1730394014986.70947265625,0.61352539062,0.01501464843,-0.76123046875,3-rowing
1730394015066.6962890625,0.45190429687,0.02368164062,-0.75524902343,3-rowing
1730394015146.6826171875,0.31604003906,0.07873535156,-0.728515625,3-rowing
1730394015226.69970703125,0.16723632812,0.03991699218,-0.75146484375,3-rowing
1730394015307.02197265625,-0.05639648437,0.080078125,-0.80065917968,3-rowing
1730394015386.642578125,-0.30871582031,-0.07836914062,-0.79138183593,3-rowing
1730394015466.65966796875,-0.55981445312,-0.16369628906,-0.84851074218,3-rowing
1730394015547.5615234375,-0.75720214843,-0.0732421875,-0.86999511718,3-rowing
1730394015626.60205078125,-0.90771484375,-0.02380371093,-0.76843261718,3-rowing
1730394015706.5888671875,-0.91418457031,-0.01538085937,-0.7314453125,3-rowing
1730394015786.5751953125,-0.93188476562,-0.0166015625,-0.71838378906,3-rowing
1730394015866.56201171875,-0.95776367187,-0.01708984375,-0.74780273437,3-rowing
1730394015946.5791015625,-0.91882324218,-0.00073242187,-0.78649902343,3-rowing
1730394016026.62646484375,-0.79748535156,0.052734375,-0.79614257812,3-rowing
1730394016106.521484375,-0.6533203125,0.1142578125,-0.80798339843,3-rowing
1730394016186.53857421875,-0.49438476562,0.13244628906,-0.75720214843,3-rowing
1730394016266.49462890625,-0.35034179687,0.11596679687,-0.69287109375,3-rowing
1730394016346.45068359375,-0.26232910156,0.11352539062,-0.71606445312,3-rowing
1730394016426.86474609375,-0.19213867187,0.14465332031,-0.75500488281,3-rowing
1730394016506.48486328125,-0.14477539062,0.16027832031,-0.78259277343,3-rowing
1730394016586.41064453125,-0.12170410156,0.14453125,-0.83703613281,3-rowing
1730394016666.427734375,-0.11096191406,0.11950683593,-0.85522460937,3-rowing
1730394016746.44482421875,-0.10693359375,0.17358398437,-0.8583984375,3-rowing
1730394016826.76708984375,0.02209472656,0.26330566406,-0.9599609375,3-rowing
1730394016906.38720703125,0.34594726562,0.2978515625,-1.13977050781,3-rowing
1730394016986.3740234375,0.56262207031,0.23168945312,-1.16833496093,3-rowing
1730394017066.39111328125,0.59387207031,0.23205566406,-1.07849121093,3-rowing
1730394017146.34716796875,0.67102050781,0.18322753906,-1.01159667968,3-rowing
1730394017226.3642578125,0.67565917968,0.05310058593,-0.94494628906,3-rowing
1730394017306.3505859375,0.5986328125,-0.01171875,-0.8388671875,3-rowing
1730394017386.306640625,0.513671875,-0.04406738281,-0.74133300781,3-rowing
1730394017466.32373046875,0.38244628906,0.00122070312,-0.70532226562,3-rowing
1730394017546.3408203125,0.24609375,0.01098632812,-0.69787597656,3-rowing
1730394017626.2666015625,0.08142089843,0.0322265625,-0.77258300781,3-rowing
1730394017706.28369140625,-0.11315917968,0.06604003906,-0.77087402343,3-rowing
1730394017786.27001953125,-0.3154296875,-0.02868652343,-0.69299316406,3-rowing
1730394017866.2568359375,-0.55358886718,-0.06652832031,-0.7265625,3-rowing
1730394017946.5791015625,-0.75427246093,0.01586914062,-0.79736328125,3-rowing
1730394018026.22998046875,-0.83947753906,0.06176757812,-0.79992675781,3-rowing
1730394018106.18603515625,-0.90344238281,0.068359375,-0.76489257812,3-rowing
1730394018186.17236328125,-0.90600585937,0.06103515625,-0.75280761718,3-rowing
1730394018266.1591796875,-0.88525390625,0.07434082031,-0.76904296875,3-rowing
1730394018346.54248046875,-0.81823730468,0.08251953125,-0.79016113281,3-rowing
1730394018426.13232421875,-0.70263671875,0.13439941406,-0.81774902343,3-rowing
1730394018506.11865234375,-0.58190917968,0.17309570312,-0.84204101562,3-rowing
1730394018586.1357421875,-0.46411132812,0.11608886718,-0.81481933593,3-rowing
1730394018666.12255859375,-0.35815429687,0.07922363281,-0.76037597656,3-rowing
1730394018746.07861328125,-0.25561523437,0.10778808593,-0.75061035156,3-rowing
1730394018826.095703125,-0.166015625,0.14404296875,-0.78466796875,3-rowing
1730394018906.0517578125,-0.12841796875,0.17761230468,-0.8203125,3-rowing
1730394018986.0380859375,-0.11828613281,0.20275878906,-0.85266113281,3-rowing
1730394019066.29931640625,-0.08532714843,0.19140625,-0.85729980468,3-rowing
1730394019146.01123046875,-0.05859375,0.17163085937,-0.84582519531,3-rowing
1730394019225.96728515625,-0.00537109375,0.20202636718,-0.93640136718,3-rowing
1730394019305.9541015625,0.22265625,0.2578125,-1.10375976562,3-rowing
1730394019386.00146484375,0.50415039062,0.1494140625,-1.15161132812,3-rowing
1730394019466.32373046875,0.609375,0.06750488281,-1.12805175781,3-rowing
1730394019545.91357421875,0.701171875,0.02111816406,-1.07531738281,3-rowing
1730394019625.9306640625,0.75537109375,-0.01525878906,-0.94750976562,3-rowing
1730394019705.978515625,0.67126464843,-0.03002929687,-0.78479003906,3-rowing
1730394019785.90380859375,0.54028320312,-0.05151367187,-0.70153808593,3-rowing
1730394019866.2568359375,0.40100097656,-0.00952148437,-0.71069335937,3-rowing
1730394019945.90771484375,0.22985839843,0.00903320312,-0.71911621093,3-rowing
1730394020025.86376953125,0.0009765625,0.06457519531,-0.74182128906,3-rowing
1730394020106.79638671875,-0.21008300781,0.09997558593,-0.76281738281,3-rowing
1730394020185.8671875,-0.4658203125,0.08923339843,-0.81640625,3-rowing
1730394020265.85400390625,-0.66857910156,0.04577636718,-0.86120605468,3-rowing
1730394020345.81005859375,-0.75988769531,0.03076171875,-0.87377929687,3-rowing
1730394020425.79638671875,-0.81616210937,0.0498046875,-0.84729003906,3-rowing
1730394020505.84423828125,-0.91564941406,-0.0029296875,-0.74719238281,3-rowing
1730394020585.76953125,-0.93981933593,-0.00866699218,-0.75073242187,3-rowing
1730394020665.7255859375,-0.9521484375,0.0146484375,-0.76696777343,3-rowing
1730394020745.74267578125,-0.90466308593,0.02136230468,-0.75891113281,3-rowing
1730394020825.7294921875,-0.79809570312,0.11108398437,-0.77392578125,3-rowing
1730394020905.685546875,-0.65051269531,0.1904296875,-0.78405761718,3-rowing
1730394020986.06884765625,-0.4794921875,0.12316894531,-0.76794433593,3-rowing
1730394021065.68896484375,-0.32153320312,0.09399414062,-0.75842285156,3-rowing
1730394021145.64501953125,-0.20202636718,0.11889648437,-0.76220703125,3-rowing
1730394021225.6318359375,-0.12231445312,0.13049316406,-0.78698730468,3-rowing
1730394021305.64892578125,-0.07580566406,0.13171386718,-0.80053710937,3-rowing
1730394021385.97119140625,-0.04162597656,0.11450195312,-0.80700683593,3-rowing
1730394021465.59130859375,-0.04333496093,0.10656738281,-0.81298828125,3-rowing
1730394021545.63916015625,-0.00769042968,0.16430664062,-0.87316894531,3-rowing
1730394021625.564453125,0.16943359375,0.2548828125,-1.0419921875,3-rowing
1730394021705.5205078125,0.41162109375,0.15844726562,-1.14978027343,3-rowing
1730394021785.87353515625,0.56518554687,0.10205078125,-1.12512207031,3-rowing
1730394021865.5244140625,0.72216796875,0.03503417968,-1.02697753906,3-rowing
1730394021945.5107421875,0.78088378906,-0.11181640625,-0.89270019531,3-rowing
1730394022025.49755859375,0.62890625,-0.10217285156,-0.81970214843,3-rowing
1730394022105.5146484375,0.49340820312,-0.02380371093,-0.7626953125,3-rowing
1730394022185.470703125,0.36462402343,0.02124023437,-0.71838378906,3-rowing
1730394022265.45703125,0.20446777343,-0.00256347656,-0.69152832031,3-rowing
1730394022345.5048828125,0.01525878906,0.02270507812,-0.71752929687,3-rowing
1730394022425.43017578125,-0.20031738281,0.08459472656,-0.7890625,3-rowing
1730394022505.75244140625,-0.408203125,0.03430175781,-0.81921386718,3-rowing
1730394022585.43408203125,-0.58752441406,-0.02783203125,-0.83337402343,3-rowing
1730394022665.42041015625,-0.72216796875,0.00988769531,-0.83776855468,3-rowing
1730394022745.4072265625,-0.81201171875,0.01293945312,-0.81701660156,3-rowing
1730394022825.3935546875,-0.88732910156,0.02258300781,-0.75109863281,3-rowing
1730394022905.74658203125,-0.9775390625,0.00329589843,-0.73486328125,3-rowing
1730394022985.36669921875,-0.96240234375,0.01501464843,-0.76586914062,3-rowing
1730394023065.32275390625,-0.89807128906,0.02673339843,-0.763671875,3-rowing
1730394023145.40087890625,-0.78454589843,0.09790039062,-0.75952148437,3-rowing
1730394023225.32666015625,-0.62646484375,0.14880371093,-0.77624511718,3-rowing
1730394023305.31298828125,-0.46520996093,0.10070800781,-0.75500488281,3-rowing
1730394023385.330078125,-0.3232421875,0.08862304687,-0.72729492187,3-rowing
1730394023465.31689453125,-0.19970703125,0.11535644531,-0.72265625,3-rowing
1730394023545.30322265625,-0.11804199218,0.13403320312,-0.74450683593,3-rowing
1730394023625.62548828125,-0.08630371093,0.13549804687,-0.79321289062,3-rowing
1730394023705.24609375,-0.09448242187,0.15795898437,-0.83483886718,3-rowing
1730394023785.232421875,-0.12634277343,0.16125488281,-0.8583984375,3-rowing
1730394023865.1884765625,-0.03076171875,0.1533203125,-0.87658691406,3-rowing
1730394023945.20556640625,0.21081542968,0.22998046875,-0.98315429687,3-rowing
1730394024025.55859375,0.51635742187,0.17810058593,-1.08386230468,3-rowing
1730394024105.1787109375,0.72241210937,0.07165527343,-1.08081054687,3-rowing
1730394024185.16552734375,0.75793457031,0.00317382812,-1.05224609375,3-rowing
1730394024265.15185546875,0.76831054687,-0.14343261718,-0.9169921875,3-rowing
1730394024345.138671875,0.69299316406,-0.18469238281,-0.79443359375,3-rowing
1730394024425.4912109375,0.55871582031,-0.14135742187,-0.73425292968,3-rowing
1730394024505.11181640625,0.44091796875,-0.06079101562,-0.67077636718,3-rowing
1730394024585.06787109375,0.27856445312,0.04553222656,-0.6484375,3-rowing
1730394024665.05419921875,0.07995605468,0.08898925781,-0.6962890625,3-rowing
1730394024745.0712890625,-0.14294433593,0.08422851562,-0.74890136718,3-rowing
1730394024825.08837890625,-0.38146972656,0.09143066406,-0.7734375,3-rowing
1730394024905.04443359375,-0.62182617187,0.07080078125,-0.84741210937,3-rowing
1730394024985.03125,-0.8330078125,0.05798339843,-0.90588378906,3-rowing
1730394025065.04833984375,-0.90344238281,0.05932617187,-0.89147949218,3-rowing
1730394025145.37060546875,-0.86950683593,0.05480957031,-0.86083984375,3-rowing
1730394025224.99072265625,-0.83410644531,0.10656738281,-0.89660644531,3-rowing
1730394025305.0078125,-0.78393554687,0.07153320312,-0.89758300781,3-rowing
1730394025384.9638671875,-0.66467285156,0.08032226562,-0.82922363281,3-rowing
1730394025464.919921875,-0.54138183593,0.15100097656,-0.84008789062,3-rowing
1730394025545.30322265625,-0.45666503906,0.14965820312,-0.89514160156,3-rowing
1730394025624.923828125,-0.35681152343,0.11242675781,-0.83325195312,3-rowing
1730394025704.91015625,-0.23620605468,0.11596679687,-0.77319335937,3-rowing
1730394025784.89697265625,-0.14660644531,0.13220214843,-0.76501464843,3-rowing
1730394025864.85302734375,-0.08715820312,0.14196777343,-0.77368164062,3-rowing
1730394025945.08349609375,-0.06872558593,0.14221191406,-0.81628417968,3-rowing
1730394026024.826171875,-0.04870605468,0.13720703125,-0.85278320312,3-rowing
1730394026104.84326171875,-0.00915527343,0.12133789062,-0.85009765625,3-rowing
1730394026184.79931640625,0.04992675781,0.13891601562,-0.89147949218,3-rowing
1730394026264.78564453125,0.22863769531,0.24194335937,-1.03698730468,3-rowing
1730394026344.83349609375,0.50061035156,0.23266601562,-1.10168457031,3-rowing
1730394026424.78955078125,0.64831542968,0.14392089843,-1.09948730468,3-rowing
1730394026504.74560546875,0.74438476562,0.05249023437,-1.0849609375,3-rowing
1730394026584.7626953125,0.76306152343,-0.11938476562,-1,3-rowing
1730394026665.14599609375,0.66235351562,-0.16931152343,-0.85400390625,3-rowing
1730394026744.73583984375,0.5361328125,-0.00817871093,-0.80163574218,3-rowing
1730394026824.69189453125,0.38134765625,0.072265625,-0.79907226562,3-rowing
1730394026904.7392578125,0.25390625,0.05139160156,-0.73425292968,3-rowing
1730394026984.6953125,0.09448242187,0.08752441406,-0.74890136718,3-rowing
1730394027065.994140625,-0.0830078125,0.07409667968,-0.75158691406,3-rowing
1730394027144.66845703125,-0.25024414062,0.07629394531,-0.72045898437,3-rowing
1730394027224.6552734375,-0.47009277343,0.09802246093,-0.77795410156,3-rowing
1730394027304.611328125,-0.69860839843,0.09265136718,-0.85778808593,3-rowing
1730394027384.59765625,-0.83862304687,0.06408691406,-0.85656738281,3-rowing
1730394027464.919921875,-0.91015625,0.03820800781,-0.81945800781,3-rowing
1730394027544.57080078125,-0.98132324218,0.02600097656,-0.77624511718,3-rowing
1730394027624.5576171875,-0.98498535156,0.03503417968,-0.79772949218,3-rowing
1730394027704.5439453125,-0.87829589843,0.11218261718,-0.822265625,3-rowing
1730394027784.53076171875,-0.681640625,0.13879394531,-0.79626464843,3-rowing
1730394027864.51708984375,-0.50231933593,0.07092285156,-0.70690917968,3-rowing
1730394027944.5341796875,-0.35925292968,0.05187988281,-0.64025878906,3-rowing
1730394028024.52099609375,-0.22692871093,0.09814453125,-0.66650390625,3-rowing
1730394028104.47705078125,-0.13500976562,0.125,-0.70166015625,3-rowing
1730394028184.8603515625,-0.12023925781,0.14685058593,-0.75354003906,3-rowing
1730394028264.4501953125,-0.126953125,0.21020507812,-0.83190917968,3-rowing
1730394028344.40625,-0.0810546875,0.24182128906,-0.87365722656,3-rowing
1730394028424.45361328125,0.02575683593,0.21704101562,-0.93896484375,3-rowing
1730394028504.4404296875,0.26733398437,0.23986816406,-1.10290527343,3-rowing
1730394028584.7626953125,0.51770019531,0.25671386718,-1.16052246093,3-rowing
1730394028664.3828125,0.67810058593,0.2666015625,-1.0791015625,3-rowing
1730394028744.36962890625,0.82385253906,0.21606445312,-1.02124023437,3-rowing
1730394028824.35595703125,0.80737304687,0.05908203125,-0.90771484375,3-rowing
1730394028904.3427734375,0.66418457031,-0.02563476562,-0.73181152343,3-rowing
